,Unnamed: 0,CollegeName,CourseName,Caste,CutOff,Year
12942,12942," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,LSTO,24340,2021
12943,12943," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,LOBCO,1459,2021
12944,12944," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,DEFOPENS,3048,2021
12945,12945," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,DEFOBCS,8907,2021
12946,12946," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,TFWS,625,2021
12947,12947," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,DEFRSCS,5301,2021
12948,12948," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,DEFROBCS,8719,2021
12949,12949," Pune Institute of Computer Technology, Dhankavdi, Pune", Information Technology,EWS,1030,2021
12950,12950," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOPENH,2408,2021
12951,12951," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSCH,15865,2021
12952,12952," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSTH,57883,2021
12953,12953," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GVJH,15126,2021
12954,12954," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT1H,5148,2021
12955,12955," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT2H,5988,2021
12956,12956," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT3H,2693,2021
12957,12957," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOBCH,3097,2021
12958,12958," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOPENH,3706,2021
12959,12959," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LSCH,19424,2021
12960,12960," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LSTH,48574,2021
12961,12961," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LVJH,73770,2021
12962,12962," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LNT1H,18280,2021
12963,12963," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LNT2H,10409,2021
12964,12964," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LNT3H,8578,2021
12965,12965," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOBCH,5444,2021
12966,12966," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOPENO,1686,2021
12967,12967," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSCO,6729,2021
12968,12968," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSTO,24977,2021
12969,12969," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GVJO,6423,2021
12970,12970," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT1O,4163,2021
12971,12971," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT2O,4732,2021
12972,12972," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT3O,4819,2021
12973,12973," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOBCO,2044,2021
12974,12974," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOPENO,2283,2021
12975,12975," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LSCO,18278,2021
12976,12976," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LSTO,30512,2021
12977,12977," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOBCO,3242,2021
12978,12978," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,DEFOPENS,6115,2021
12979,12979," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,DEFOBCS,14338,2021
12980,12980," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,TFWS,2120,2021
12981,12981," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,DEFRSCS,26062,2021
12982,12982," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,DEFROBCS,13873,2021
12983,12983," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,EWS,3264,2021
12984,12984," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOPENH,2838,2021
12985,12985," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSCH,18599,2021
12986,12986," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSTH,52435,2021
12987,12987," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GVJH,17087,2021
12988,12988," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT3H,5617,2021
12989,12989," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOBCH,3693,2021
12990,12990," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOPENH,4300,2021
12991,12991," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LSCH,23481,2021
12992,12992," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LSTH,52515,2021
12993,12993," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LNT2H,12251,2021
12994,12994," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOBCH,5526,2021
12995,12995," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOPENO,1975,2021
12996,12996," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSCO,7988,2021
12997,12997," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GSTO,26079,2021
12998,12998," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GNT2O,6847,2021
12999,12999," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,GOBCO,2223,2021
13000,13000," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOPENO,2464,2021
13001,13001," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LVJO,17946,2021
13002,13002," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,LOBCO,3596,2021
13003,13003," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,DEFOPENS,6165,2021
13004,13004," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,TFWS,2229,2021
13005,13005," Pune Institute of Computer Technology, Dhankavdi, Pune", Electronics and Telecommunication Engg,EWS,3460,2021
13006,13006," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GOPENH,40670,2021
13007,13007," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GSCH,82467,2021
13008,13008," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GSTH,52661,2021
13009,13009," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GVJH,48757,2021
13010,13010," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GNT1H,70366,2021
13011,13011," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GNT2H,46027,2021
13012,13012," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GNT3H,61029,2021
13013,13013," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GOBCH,61569,2021
13014,13014," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LOPENH,80419,2021
13015,13015," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GSCH,43938,2021
13016,13016," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GSTH,78216,2021
13017,13017," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LOPENH,38377,2021
13018,13018," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LSCH,69193,2021
13019,13019," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LSTH,41721,2021
13020,13020," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LNT1H,76669,2021
13021,13021," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LNT2H,43649,2021
13022,13022," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GOPENO,24271,2021
13023,13023," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GSCO,35506,2021
13024,13024," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GSTO,44688,2021
13025,13025," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GVJO,50287,2021
13026,13026," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GNT1O,33506,2021
13027,13027," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GNT2O,31731,2021
13028,13028," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,GOBCO,30734,2021
13029,13029," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LOPENO,39474,2021
13030,13030," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LSCO,72319,2021
13031,13031," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LSTO,79442,2021
13032,13032," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,LOBCO,45424,2021
13033,13033," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,TFWS,21034,2021
13034,13034," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Civil Engineering,EWS,38842,2021
13035,13035," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GOPENH,6992,2021
13036,13036," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GSCH,19347,2021
13037,13037," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GSTH,56605,2021
13038,13038," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GVJH,15110,2021
13039,13039," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GNT1H,9423,2021
13040,13040," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GNT2H,10175,2021
13041,13041," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GOBCH,8974,2021
13042,13042," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LOPENH,7737,2021
13043,13043," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LSCH,32505,2021
13044,13044," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LVJH,45108,2021
13045,13045," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LNT3H,14940,2021
13046,13046," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LOBCH,9469,2021
13047,13047," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GSTH,61584,2021
13048,13048," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GOPENO,5266,2021
13049,13049," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GSCO,11606,2021
13050,13050," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GSTO,29386,2021
13051,13051," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GVJO,18158,2021
13052,13052," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GNT3O,8497,2021
13053,13053," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,GOBCO,5755,2021
13054,13054," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LOPENO,6994,2021
13055,13055," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LSCO,19123,2021
13056,13056," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LSTO,71554,2021
13057,13057," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,LOBCO,7056,2021
13058,13058," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,DEFOPENS,13760,2021
13059,13059," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,TFWS,4747,2021
13060,13060," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,DEFRSCS,29145,2021
13061,13061," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,DEFROBCS,22612,2021
13062,13062," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Computer Engineering,EWS,6892,2021
13063,13063," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GOPENH,10334,2021
13064,13064," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GSCH,31191,2021
13065,13065," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GVJH,30184,2021
13066,13066," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GNT1H,14753,2021
13067,13067," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GNT2H,11581,2021
13068,13068," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GNT3H,11708,2021
13069,13069," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GOBCH,11225,2021
13070,13070," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LOPENH,11693,2021
13071,13071," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LSCH,37167,2021
13072,13072," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LNT1H,37042,2021
13073,13073," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LNT2H,18790,2021
13074,13074," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LOBCH,13197,2021
13075,13075," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GSTH,46237,2021
13076,13076," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LSTH,68378,2021
13077,13077," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GOPENO,7516,2021
13078,13078," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GSCO,17903,2021
13079,13079," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GSTO,36411,2021
13080,13080," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GVJO,20406,2021
13081,13081," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GNT2O,9541,2021
13082,13082," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,GOBCO,7673,2021
13083,13083," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LOPENO,9223,2021
13084,13084," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LSCO,20813,2021
13085,13085," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LNT3O,33894,2021
13086,13086," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,LOBCO,10666,2021
13087,13087," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,DEFOPENS,20475,2021
13088,13088," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,TFWS,7339,2021
13089,13089," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,DEFRSCS,50143,2021
13090,13090," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,DEFROBCS,24954,2021
13091,13091," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Information Technology,EWS,8648,2021
13092,13092," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GOPENH,24644,2021
13093,13093," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GSCH,66521,2021
13094,13094," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GVJH,45347,2021
13095,13095," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GNT1H,48657,2021
13096,13096," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GNT2H,35831,2021
13097,13097," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GNT3H,35947,2021
13098,13098," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GOBCH,31699,2021
13099,13099," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,LOPENH,26753,2021
13100,13100," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,LSCH,74532,2021
13101,13101," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,LOBCH,29118,2021
13102,13102," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GVJH,40080,2021
13103,13103," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,LNT2H,40369,2021
13104,13104," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GOPENO,14170,2021
13105,13105," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GSCO,22903,2021
13106,13106," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GNT1O,22115,2021
13107,13107," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GNT2O,19572,2021
13108,13108," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GNT3O,33626,2021
13109,13109," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,GOBCO,15446,2021
13110,13110," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,LOPENO,17347,2021
13111,13111," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,LSCO,54430,2021
13112,13112," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,LVJO,18787,2021
13113,13113," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,DEFOPENS,44742,2021
13114,13114," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,TFWS,15590,2021
13115,13115," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,DEFROBCS,65792,2021
13116,13116," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Electronics and Telecommunication Engg,EWS,18255,2021
13117,13117," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,GOPENH,84732,2021
13118,13118," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,LOPENH,80203,2021
13119,13119," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,GOPENH,72288,2021
13120,13120," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,LOPENH,43197,2021
13121,13121," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,LOBCH,78883,2021
13122,13122," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,GOPENO,62352,2021
13123,13123," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,LOPENO,38747,2021
13124,13124," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,TFWS,23380,2021
13125,13125," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Instrumentation Engineering,EWS,60535,2021
13126,13126," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GOPENH,28257,2021
13127,13127," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GSCH,81339,2021
13128,13128," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GVJH,62121,2021
13129,13129," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GNT1H,39554,2021
13130,13130," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GNT2H,42317,2021
13131,13131," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GNT3H,60292,2021
13132,13132," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GOBCH,42826,2021
13133,13133," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,LOPENH,82176,2021
13134,13134," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,LOPENH,50630,2021
13135,13135," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GOPENO,19191,2021
13136,13136," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GSCO,26988,2021
13137,13137," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GVJO,84076,2021
13138,13138," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GNT1O,25311,2021
13139,13139," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GNT2O,37179,2021
13140,13140," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,GOBCO,22000,2021
13141,13141," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,LOPENO,65862,2021
13142,13142," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,DEFOPENS,54211,2021
13143,13143," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,TFWS,20047,2021
13144,13144," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Mechanical Engineering,EWS,40979,2021
13145,13145," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Production Engineering[Sandwich],GOPENH,85084,2021
13146,13146," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Production Engineering[Sandwich],GOPENH,51576,2021
13147,13147," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Production Engineering[Sandwich],LOPENH,60149,2021
13148,13148," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GOPENH,17939,2021
13149,13149," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GSCH,51217,2021
13150,13150," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GVJH,26422,2021
13151,13151," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GNT1H,21877,2021
