ID,CollegeName,CourseName,Caste
6869," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,GOBCS
6870," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,GNT1S
6871," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,LOPENS
6872," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,LSCS
6873," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,LSTS
6874," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,LVJS
6875," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,LOBCS
6876," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Civil Engineering,LNT1S
6913," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,GOPENS
6914," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,GSCS
6915," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,GSTS
6916," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,GVJS
6917," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,GOBCS
6918," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,GNT1S
6919," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,LOPENS
6920," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,LSCS
6921," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,LSTS
6922," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,LVJS
6923," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,LOBCS
6924," Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Mechanical Engineering,LNT1S
7021," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,GOPENS
7022," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,GSCS
7023," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,GSTS
7024," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,GVJS
7025," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,GOBCS
7026," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,GNT1S
7027," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,LOPENS
7028," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,LSCS
7029," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,LSTS
7030," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,LVJS
7031," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,LOBCS
7032," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Civil Engineering,LNT1S
7045," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,GOPENS
7046," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,GSCS
7047," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,GSTS
7048," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,GVJS
7049," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,GOBCS
7050," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,GNT1S
7051," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,LOPENS
7052," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,LSCS
7053," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,LSTS
7054," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,LVJS
7055," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,LOBCS
7056," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Electrical Engineering,LNT1S
7069," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,GOPENS
7070," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,GSCS
7071," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,GSTS
7072," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,GVJS
7073," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,GOBCS
7074," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,GNT1S
7075," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,LOPENS
7076," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,LSCS
7077," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,LSTS
7078," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,LVJS
7079," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,LOBCS
7080," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,LNT1S
7093," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,GOPENS
7094," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,GSCS
7095," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,GSTS
7096," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,GVJS
7097," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,GOBCS
7098," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,GNT1S
7099," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,LOPENS
7100," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,LSCS
7101," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,LSTS
7102," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,LVJS
7103," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,LOBCS
7104," All India Shri Shivaji Memorial Society's College of Engineering, Pune",Chemical Engineering,LNT1S
7225," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,GOPENS
7226," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,GSCS
7227," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,GSTS
7228," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,GVJS
7229," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,GOBCS
7230," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,GNT1S
7231," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,LOPENS
7232," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,LSCS
7233," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,LSTS
7234," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,LVJS
7235," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,LOBCS
7236," Modern Education Society's College of Engineering, Pune",Mechanical Engineering,LNT1S
7357," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,GOPENS
7358," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,GSCS
7359," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,GSTS
7360," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,GVJS
7361," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,GOBCS
7362," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,GNT1S
7363," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,LOPENS
7364," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,LSCS
7365," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,LSTS
7366," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,LVJS
7367," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,LOBCS
7368," All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,LNT1S
7489," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GOPENS
7490," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GSCS
7491," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GSTS
7492," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GVJS
7493," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GOBCS
7494," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GNT1S
7495," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LOPENS
7496," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LSCS
7497," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LSTS
7498," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LVJS
7499," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LOBCS
7500," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LNT1S
7501," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GOPENS
7502," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GSCS
7503," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GSTS
7504," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GVJS
7505," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GOBCS
7506," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GNT1S
7507," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LOPENS
7508," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LSCS
7509," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LSTS
7510," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LVJS
7511," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LOBCS
7512," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LNT1S
7513," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GOPENS
7514," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GSCS
7515," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GSTS
7516," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GVJS
7517," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GOBCS
7518," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GNT1S
7519," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LOPENS
7520," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LSCS
7521," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LSTS
7522," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LVJS
7523," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LOBCS
7524," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LNT1S
7537," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GOPENS
7538," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GSCS
7539," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GSTS
7540," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GVJS
7541," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GOBCS
7542," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GNT1S
7543," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LOPENS
7544," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LSCS
7545," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LSTS
7546," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LVJS
7547," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LOBCS
7548," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LNT1S
7549," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GOPENS
7550," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GSCS
7551," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GSTS
7552," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GVJS
7553," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GOBCS
7554," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GNT1S
7555," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LOPENS
7556," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LSCS
7557," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LSTS
7558," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LVJS
7559," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LOBCS
7560," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LNT1S
7621," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GOPENS
7622," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GSCS
7623," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GSTS
7624," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GVJS
7625," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GOBCS
7626," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,GNT1S
7627," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LOPENS
7628," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LSCS
7629," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LSTS
7630," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LVJS
7631," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LOBCS
7632," Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,LNT1S
7645," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,GOPENS
7646," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,GSCS
7647," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,GSTS
7648," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,GVJS
7649," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,GOBCS
7650," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,GNT1S
7651," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,LOPENS
7652," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,LSCS
7653," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,LSTS
7654," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,LVJS
7655," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,LOBCS
7656," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Civil Engineering,LNT1S
7669," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,GOPENS
7670," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,GSCS
7671," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,GSTS
7672," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,GVJS
7673," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,GOBCS
7674," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,GNT1S
7675," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,LOPENS
7676," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,LSCS
7677," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,LSTS
7678," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,LVJS
7679," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,LOBCS
7680," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Electrical Engineering,LNT1S
7693," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,GOPENS
7694," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,GSCS
7695," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,GSTS
7696," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,GVJS
7697," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,GOBCS
7698," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,GNT1S
7699," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,LOPENS
7700," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,LSCS
7701," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,LSTS
7702," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,LVJS
7703," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,LOBCS
7704," Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Mechanical Engineering,LNT1S
7957," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,GOPENS
7958," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,GSCS
7959," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,GSTS
7960," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,GVJS
7961," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,GOBCS
7962," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,GNT1S
7963," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,LOPENS
7964," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,LSCS
7965," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,LSTS
7966," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,LVJS
7967," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,LOBCS
7968," Bharati Vidyapeeth's College of Engineering, Kolhapur",Civil Engineering,LNT1S
7969," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,GOPENS
7970," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,GSCS
7971," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,GSTS
7972," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,GVJS
7973," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,GOBCS
7974," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,GNT1S
7975," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,LOPENS
7976," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,LSCS
7977," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,LSTS
7978," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,LVJS
7979," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,LOBCS
7980," Bharati Vidyapeeth's College of Engineering, Kolhapur",Computer Science and Engineering,LNT1S
8005," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,GOPENS
8006," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,GSCS
8007," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,GSTS
8008," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,GVJS
8009," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,GOBCS
8010," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,GNT1S
8011," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,LOPENS
8012," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,LSCS
8013," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,LSTS
8014," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,LVJS
8015," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,LOBCS
8016," Bharati Vidyapeeth's College of Engineering, Kolhapur",Mechanical Engineering,LNT1S
8113," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,GOPENS
8114," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,GSCS
8115," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,GSTS
8116," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,GVJS
8117," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,GOBCS
8118," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,GNT1S
8119," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,LOPENS
8120," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,LSCS
8121," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,LSTS
8122," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,LVJS
8123," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,LOBCS
8124," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Civil Engineering,LNT1S
8161," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,GOPENS
8162," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,GSCS
8163," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,GSTS
8164," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,GVJS
8165," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,GOBCS
8166," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,GNT1S
8167," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,LOPENS
8168," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,LSCS
8169," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,LSTS
8170," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,LVJS
8171," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,LOBCS
8172," B.R.A.C.T's Vishwakarma Institute of Information Technology, Kondhwa (Bk.), Pune",Mechanical Engineering,LNT1S
8269," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,GOPENS
8270," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,GSCS
8271," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,GSTS
8272," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,GVJS
8273," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,GOBCS
8274," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,GNT1S
8275," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,LOPENS
8276," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,LSCS
8277," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,LSTS
8278," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,LVJS
8279," Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Civil Engineering,LOBCS
